IsLa[a],IsLb[A],IsLc[A]
2.041667,-2.345833,-0.008333333
1.233333,-2.35,1.004167
0.6833333,-2.229167,1.9
-0.1583333,-1.754167,2.366667
-1.045833,-1.091667,2.325
-1.916667,-0.5208333,2.241667
-2.291667,0.4666667,1.629167
-2.275,1.258333,1.029167
-2.220833,2.120833,0.3125
-1.429167,2.304167,-0.6916667
-0.8416667,2.195833,-1.441667
-0.175,1.975,-2.191667
0.6125,1.245833,-2.3
1.458333,0.75,-2.233333
2.179167,0.04166667,-1.895833
2.275,-0.7791667,-1.216667
2.283333,-1.804167,-0.6666667
1.725,-2.345833,0.2666667
1.0625,-2.295833,1.083333
0.4875,-2.154167,2.1
-0.4083333,-1.4625,2.3625
-1.241667,-0.8916667,2.275
-2.1625,-0.2666667,2.095833
-2.295833,0.7166667,1.354167
-2.216667,1.620833,0.8208333
-1.945833,2.358333,-0.05
-1.170833,2.304167,-1.008333
-0.6125,2.125,-1.9125
0.2041667,1.65,-2.341667
1.029167,1.054167,-2.279167
1.95,0.525,-2.179167
2.304167,-0.4125,-1.5625
2.266667,-1.258333,-1.029167
2.229167,-2.1875,-0.3458333
1.420833,-2.375,0.7208333
0.8666667,-2.291667,1.545833
0.1708333,-2.033333,2.308333
-0.7791667,-1.258333,2.379167
-1.620833,-0.725,2.308333
-2.270833,0.1208333,1.941667
-2.304167,1.008333,1.208333
-2.3,1.879167,0.5625
-1.729167,2.325,-0.4625
-0.9916667,2.2625,-1.1875
-0.3833333,2.15,-2.041667
0.4708333,1.45,-2.291667
1.133333,0.8875,-2.25
2.025,0.2833333,-2.125
2.25,-0.55,-1.358333
2.283333,-1.404167,-0.825
2.029167,-2.2375,-0.05
1.2375,-2.320833,0.775
0.6625,-2.233333,1.741667
-0.1083333,-1.75,2.316667
-0.8708333,-1.083333,2.325
-1.866667,-0.5041667,2.245833
-2.291667,0.4291667,1.591667
-2.270833,1.229167,1.016667
-2.191667,2.1875,0.2791667
-1.379167,2.3375,-0.775
-0.7875,2.183333,-1.595833
-0.06666667,1.925,-2.2875
0.8291667,1.208333,-2.295833
1.679167,0.7,-2.195833
2.2375,-0.1083333,-1.8375
2.245833,-1.025,-1.1625
2.266667,-1.933333,-0.5958333
1.7125,-2.3375,0.4375
1.016667,-2.283333,1.283333
0.4166667,-2.204167,2.145833
-0.5583333,-1.483333,2.3625
-1.35,-0.9083333,2.3125
-2.129167,-0.1916667,2.179167
-2.291667,0.8333333,1.383333
-2.291667,1.633333,0.8041667
-2.058333,2.283333,-0.1125
-1.208333,2.291667,-1.041667
-0.6041667,2.216667,-1.833333
0.2625,1.75,-2.266667
0.9833333,1.058333,-2.258333
1.8125,0.4958333,-2.204167
2.179167,-0.3958333,-1.616667
2.225,-1.116667,-1.020833
2.2125,-2.045833,-0.3625
1.4625,-2.275,0.5958333
0.8708333,-2.241667,1.404167
0.2291667,-2.0,2.225
-0.6416667,-1.3,2.329167
-1.579167,-0.7458333,2.270833
-2.270833,0.05416667,1.9125
-2.279167,0.9375,1.216667
-2.245833,1.975,0.5916667
-1.670833,2.375,-0.45
-1.0,2.233333,-1.295833
-0.3708333,2.075,-2.225
0.5791667,1.395833,-2.325
1.395833,0.875,-2.195833
2.179167,0.2291667,-2.004167
2.229167,-0.7916667,-1.308333
2.1875,-1.683333,-0.8125
1.95,-2.325,0.04166667
1.1875,-2.270833,1.033333
0.6666667,-2.191667,1.933333
-0.1958333,-1.729167,2.358333
-1.0875,-1.108333,2.308333
-1.979167,-0.5125,2.258333
-2.304167,0.5083333,1.620833
-2.270833,1.3625,1.0375
-2.220833,2.216667,0.275
-1.408333,2.35,-0.8083333
-0.8208333,2.216667,-1.591667
-0.08333333,1.975,-2.2875
